sent_id	clause_text	lds_n	word_n
train-s138	写入+历史+段+这+也+被+帝+乾隆+说+喇嘛+	5	10
train-s138	中+	1	1
train-s139	便+为了+于+设计+生产+供应+和+日后+配件+	5	9
train-s139	等+	1	1
train-s139	采用+此+因+结构+机车+的+车体+机+柴油+系统+传动+方面+部分+大+了+零部件+	8	16
train-s139	相同+机车+与+援外+型+DFH2+的+	3	7
train-s139	通用+部件+许多+主要+能够+	3	5
train-s140	招降+邓+训+再+各部+西+羌+	4	7
train-s140	率+人+本部+户+八百+前+羌+	5	7
train-s140	依附+叔父+迷唐+的+号吾+汉朝+	3	6
train-s141	层+西侧+大楼+则为+六+	3	5
train-s141	上+	1	1
train-s141	层+楼宇+路+侧+东南+九江+的+为+五+	6	9
train-s142	在+处+深埋+地底+米+5+	3	6
train-s142	发现+月+年+2005+3+期间+在+建造+局+中铁+九+桥+哈+大+铁路+河+拉林+特大+铁路+人员+施工+了+机车+辆+这+	15	25
train-s142	称+媒体+	1	2
train-s142	头+之+为+年+百+火车+	4	6
train-s143	有+普查+根据+年+2010+美国+人口+该市+人口+	5	9
train-s143	人+1,301+	1	2
train-s144	得到+组织+该+恐怖+还+了+支持+组织+一+另+恐怖+塔利班+的+	6	13
train-s145	位+于+县+中华+人民+国+共和+省+四川+市+资阳+安岳+	7	12
train-s145	公里+镇+距离+龙台+6+	3	5
train-s145	位+于+盆地+四川+西部+偏+	3	6
train-s145	中+	1	1
train-s145	属+乡+东胜+于+地带+高山+丘陵+	4	7
train-s146	死后+年+1220+耶律+留哥+	3	5
train-s146	统治+氏+其妻+姚里+辽东+	2	5
train-s147	显示+结果+试验+	1	3
train-s147	有+机车+东风+型+3+性+一定+的+可靠+	4	9
train-s147	良好+情况+运行+	1	3
train-s147	较小+范围+功率+恒+速度+	2	5
train-s147	偏低+但+运行+高速+时+功率+轮周+	3	7
train-s148	通过+了+审查+部+铁道+的+技术+设计+	4	8
train-s148	开始+月+同年+5+方案+机车+准+高速+型+客运+设计+随即+	7	12
train-s148	施工+	1	1
train-s148	设计+	1	1
train-s148	试制+和+	1	2
train-s149	工人+特别+是+丝绸+	3	4
train-s149	投身+工人+成千上万+的+于+工业+项+这+	5	8
train-s149	发展+蓬勃+的+	1	3
train-s150	取得+由于+了+创新+举世瞩目+的+技术+	3	7
train-s150	标志+发展+行业+纺织+规模+大+的+迅速+着+了+	4	10
train-s150	领导+行业+不列颠+大+棉花+的+	2	6
train-s150	开始+革命+工业+	1	3
train-s151	在+区别+产品+地区+这些+的+丝绸+和+欧洲+大陆+主要+于+	7	12
train-s151	不同+色彩+	1	2
train-s152	面对+求助+业+养蚕+的+	3	5
train-s152	请+路易斯+巴斯德+	1	3
train-s152	开始+他+年+于+1865+	3	5
train-s152	研究+疾病+这些+	2	3
train-s153	开始+年+1977+团+省+甘肃+歌舞+	3	7
train-s153	策划+	1	1
train-s153	创作+舞剧+部+一+民族+	3	5
train-s153	以+的+	2	2
train-s153	背景+窟+敦煌+莫高+为+	3	5
train-s153	反映+特点+甘肃+地方+的+	4	5
train-s154	报导+据+	1	2
train-s154	核发+方+双+的+	1	4
train-s154	上+	1	1
train-s154	园+文件+进出口+许可+地+进口+为+台北+立+市+动物+	7	11
train-s154	局+地+出口+则为+中国+四川+卧龙+自然+区+保护+管理+	8	11
train-s155	盛产+平原+湖+两+棉花+油菜+水稻+作物+	3	8
train-s155	等+	1	1
train-s155	基地+武汉+是+中部+中国+的+重要+工业+	5	8
train-s156	一+神社+今日+的+严岛+已经+是+景点+日本+国内+重要+最+的+观光+之+	9	15
train-s157	师从+严+鸿逵+人+清朝+初年+浙江+湖州+字+赓臣+吕+留良+	7	12
train-s158	委派+部+北洋+政府+外交+	3	5
train-s158	校长+张+煜全+为+清华+学校+	4	6
train-s159	有+共+种+5+	2	4
train-s159	分布+该属+缅甸+于+部+及+中国+西南+南部+和+	7	10
train-s160	后+	1	1
train-s160	爆发+年+750+世纪+14+病+黑死+前+	3	8
train-s160	没有+	1	1
train-s160	发生+疫情+重大+特别+的+	3	5
train-s161	波+人+哥特+人+苏维汇+人+和+汪达尔+只+是+浪潮+蛮族+入侵+的+第一+	9	15
train-s162	考+细节+大多+疫情+的+已+不可+程度+很大+因为+	7	10
train-s162	上+	1	1
train-s162	幸存+的+	1	2
train-s162	奇缺+文献+	1	2
train-s163	宣告+日+年+1948+月+5+14+国+以色列+	4	9
train-s163	成立+	1	1
train-s164	召开+专门+会议+	1	3
train-s164	研究+年+1985+内阁+以色列+政策+对+华+	5	8
train-s165	位+总部+公司+于+场+市+深圳+区+南山+南海+大道+号+21+深圳+机+直升+	8	16
train-s165	毕+代表+法人+为+为+	2	5
train-s166	维修+经过+	1	2
train-s166	成立+年+1992+此地+馆+浙东+革命+地+根据+纪念+	7	10
train-s167	达+千瓦+6.76亿+	2	3
train-s167	居+量+中国+水能+资源+蕴藏+位+世界+第一+	7	9
train-s168	牧区+本区+是+中国+的+主要+	4	6
train-s168	出产+其+所+的+	2	4
train-s168	在+国内+	1	2
train-s168	占据+产品+畜+地位+突出+	3	5
train-s169	发布+院+中华+人民+国+共和+国务+名义+以+总理+的+	6	11
train-s169	命令+令+中华+人民+国+共和+院+国务+是+	6	9
train-s170	部门+是+院+中华+人民+国+共和+国务+的+重要+组成+	7	11
train-s170	负责+主要+	1	2
train-s170	研究+综合+	1	2
train-s170	拟订+政策+经济+社会+和+发展+	4	6
train-s170	进行+平衡+总量+	2	3
train-s170	指导+会+中华+人民+国+共和+发展+国家+改革+和+委员+并+部门+改革+总体+经济+体制+的+宏观+调控+	12	20
train-s171	规定+款+条+第5+3+第+	2	6
train-s171	制造+国旗+必须+规格+按照+列+附表+2+所+	5	9
train-s172	禁止+条+条例+该+第4+	2	5
train-s172	展示+	1	1
train-s172	使用+或+国徽+	2	3
train-s172	破损+的+	2	2
train-s172	污损+	1	1
train-s172	褪色+	1	1
train-s172	合+或+不+规格+	2	4
train-s173	想到+	1	1
train-s173	领导+党+中国+共产+的+	2	5
train-s173	是+红军+工农+的+	2	4
train-s173	以+	1	1
train-s173	作+星+角+五+为+标志+自己+的+	3	8
train-s173	救星+而且+党+中国+共产+又是+人民+中国+的+大+	6	10
train-s173	决定+他+进而+	2	3
train-s173	用+星+角+五+	2	4
train-s173	象征+来+它+	1	3
train-s174	成立+日+于+年+1997+月+7+2+	5	8
train-s174	位+于+号+香港+金钟+道+坚尼地+42+	5	8
train-s174	临近+公署+该+公园+香港+	3	5
train-s174	宋+员+现任+特派+是+哲+	3	6
train-s175	滤掉+引擎+公司+很多+的+搜索+已+有效+地+网站+含有+人权+法轮+功+门+和+1989+天安+部分+大+	10	20
train-s175	等+	1	1
train-s175	认为+通常+被+北京+的+	4	5
train-s175	具有+内容+违法+	2	3
train-s176	表示+人+时任+部+外交+发言+刘+建超+	4	8
train-s176	上+	1	1
train-s176	是+中国+总体+	3	3
train-s176	采取+政策+	2	2
train-s176	开放+对外+的+	1	3
train-s176	一样+国家+和+其他+	2	4
train-s176	依法+	1	1
train-s176	做+但是+中国+网站+对于+还是+要+管理+必要+的+	8	10
train-s176	存在+网站+某些+确实+事情+	3	5
train-s176	违反+法律+中国+的+	3	4
train-s177	批准+日+年+2005+月+12+29+局+外管+	4	9
train-s177	开展+银行+家+13+	1	4
train-s177	做+服务+市商+	2	3
train-s177	包括+工+农+中+建+银行+家+4+有+国+商业+交行+中信+招商+兴业+银行+家+4+制+股份+花旗+以及+渣打+汇丰+荷银+蒙特利尔+以及+行+家+5+外资+的+	18	32
train-s177	在内+	1	1
train-s177	获得+银行+家+总共+13+了+	2	6
train-s177	做+首批+币+人民+牌照+市商+	3	6
train-s178	发生+年+在+2011+事故+甬+台+温+铁路+列车+追尾+后+	8	12
train-s178	中+	1	1
train-s178	备受+方法+部+铁道+在+事故+的+调查+处理+和+	6	10
train-s178	质疑+社会+	1	2
train-s178	谴责+及+	1	2
train-s178	要求+的+	2	2
train-s178	撤销+部+铁道+	2	3
train-s178	出现+呼声+再次+	2	3
train-s179	印制+局+为+方+阿+邮政+邮票+纪念+	4	8
train-s179	举办+方+中+了+展+中+阿+友好+图片+	6	9
train-s180	儿女+刊物+青联+全国+的+机关+是+中华+	4	8
train-s180	办有+另+刊物+内部+工作+通讯+全国+青联+	5	8
train-s181	宣布+党派+各+也+分别+了+数+各省+当选+议员+众+	6	11
train-s181	称+党+国民+	1	3
train-s181	获得+议员+众+	2	3
train-s181	人+三百六七十+	1	2
train-s181	号称+党+共和+人+二百五十余+	2	5
train-s181	说+党+统一+	1	3
train-s181	得到+席+一百几十+	2	3
train-s181	称+党+民主+亦+	2	4
train-s181	获+席+一百余+	2	3
train-s181	合计+以上+席+八百余+	2	4
train-s181	超过+总数+该+大大+总数+议员+众+席+596+共+的+	5	11
train-s182	有+资格+	1	2
train-s182	参加+选举+国会+院+两+议员+的+	5	7
train-s182	极少+此+因+人+选举+	2	5
train-s183	中+	1	1
train-s183	展开+竞选+激烈+	2	3
train-s183	发生+大选+在+政党+各+了+伎俩+到+等+各式各样+的+选举+	7	12
train-s183	攻讦+从+政治+	2	3
train-s183	挟持+武力+	1	2
train-s183	常见+贿选+更+十分+	3	4
train-s184	选出+后来+的+	1	3
train-s184	包括+议员+主要+家+政治+活动+者+自由+职业+官吏+清朝+原+	7	12
train-s184	等+	1	1
train-s185	属+于+圈+多元+文化+	3	5
train-s185	以+的+	2	2
train-s185	主体+文化+汉+为+	2	4
train-s185	融合+地区+东北+还+了+习俗+满洲+蒙古+朝鲜+鄂伦春+鄂温克+锡伯+俄罗斯+及+民族+的+文化+文化+以及+日本+俄国+朝鲜+和+的+国家+的+风俗+语言+和+	18	29
train-s185	等+	1	1
train-s186	是+频道+该+目前+主要+	3	5
train-s186	传播+平台+通过+长城+地区+向+海外+	4	7
train-s187	性质+内容+节目+为+综合+频道+	4	6
train-s187	播放+剧+各类+影视+片+纪录+节目+高清+	5	8
train-s187	等+	1	1
train-s188	通过+	1	1
train-s188	成立+月+年+1955+1+会议+市+广州+各界+人民+代表+大会+协商+会+委员+次+第十五+	11	17
train-s188	召开+次月+于+会议+会+届+第一+委员+次+第一+	4	10
train-s188	经历+今+至+共+届+十二+	3	6
train-s189	由+犯罪+部队+这+种+四+的+官兵+	3	8
train-s189	管辖+机关+地方+公安+	2	4
train-s190	在+北京+	1	2
train-s190	成立+机关+中国+人民+军+解放+海军+领导+	6	8
train-s190	任+肖+劲光+员+司令+	3	5
train-s190	任+日+年+1950+月+4+14+刘+道生+政委+副+主任+兼+部+政治+	8	15
train-s190	任命+同年+	1	2
train-s190	员+王+宏坤+为+副+司令+	4	6
train-s190	长+罗+舜初+为+参谋+	3	5
train-s191	出访+日+年+1989+月+3+31+日+至+年+1989+月+5+2+舰+海军+大连+舰艇+学院+号+郑+和+训练+美国+	14	24
train-s191	出现+舰艇+中国+海军+次+第一+球+在+西+半+	6	10
train-s192	由+	1	1
train-s192	管理+协会+中国+教+伊斯兰+	2	5
train-s192	于+北京+	1	2
train-s192	成立+	1	1
train-s192	由+教+中国+伊斯兰+年+在+1953+	5	7
train-s192	组成+代表+民族+个+十+的+	2	6
train-s193	中+	1	1
train-s193	有+民族+中国+的+其他+也+的+	4	7
train-s193	信奉+人+少数+教+伊斯兰+	2	5
train-s193	如+人+族+蒙古+的+托茂+人+族+藏+的+卡力岗+	7	11
train-s193	中+	1	1
train-s193	中+	1	1
train-s193	等+	1	1
train-s194	导致+叛乱+这+次+两+共+了+	3	7
train-s194	丧生+平民+五百万+汉+回+	3	5
train-s195	参加+代表+回+维吾尔+哈萨克+乌孜别克+柯尔克孜+塔吉克+塔塔尔+东乡+撒拉+保安+民族+个+十+的+了+大会+成立+	13	19
train-s196	进行+所+清华+大学+结构+工程+研究+情况+对+馆+博物+的+建筑+了+鉴定+	9	15
train-s196	完成+并+日+在+年+2001+月+12+12+了+报告+中国+体育+馆+博物+房屋+安全+检测+	11	18
train-s196	指出+报告+	1	2
train-s196	有+地基+馆+博物+的+沉降+均匀+不+的+	4	9
train-s196	是+原因+其+	1	3
train-s196	建设+	1	1
train-s196	时+	1	1
train-s196	使用+未+砂浆+墙体+	2	4
train-s196	规定+方案+设计+的+	1	4
train-s196	导致+	1	1
train-s196	不足+强度+墙体+	1	3
train-s197	通过+决议+	1	2
train-s197	恢复+月+年+1980+2+五中全会+中共+届+十一+	5	9
train-s197	设立+处+中央+书记+	3	4
train-s198	以+计划+南航+	1	3
train-s198	取代+A321+高效+更+的+空客+它们+	2	7
train-s199	依据+条件+评选+标准+和+评定+办法+名镇+中国+历史+文化+名村+或+中国+历史+文化+评选+	12	17
train-s199	发布+部+建设+局+和+国家+文物+日+年+2003+月+10+8+的+	7	14
train-s199	内容+主要+	1	2
train-s199	注+	1	1
train-s199	里+	1	1
train-s199	表示+数字+括弧+地名+后面+的+批次+	5	7
train-s199	公布+为+名镇+中国+历史+文化+的+	5	7
train-s200	施行+商朝+周朝+和+都+	3	5
train-s200	称+制度+世卿+世禄+又+制度+世卿+	4	7
train-s200	就是+	1	1
train-s200	说+	1	1
train-s200	开始+王+从+	1	3
train-s200	世袭+诸侯+官吏+以及+各级+都是+的+	4	7
train-s200	一样+这+情形+与+世纪+西方+中+的+是+的+	6	10
train-s201	同意+父母+吉西+的+	2	4
train-s201	在+医院+威斯康辛+儿童+	3	4
train-s201	进行+治疗+性+实验+	2	4
train-s202	带头+天皇+明治+主动+	2	4
train-s202	节省+费+宫廷+	2	3
train-s202	加上+翌年+敕令+	3	3
train-s202	减少+薪俸+员+公务+的+一成+的+	3	7
train-s202	确保+但是+了+预算+	3	4
train-s202	需+战舰+所+的+	2	4
train-s203	由+汤+一般+	2	3
train-s203	制成+肉+种类+不同+的+鱼+和+	4	7
train-s203	新鲜+无论+	1	2
train-s203	烟熏+或+	1	2
train-s204	城镇+是+哥伦比亚+的+	3	4
train-s204	位+于+中部+该国+	2	4
train-s204	由+	1	1
train-s204	负责+省+梅塔+	1	3
train-s204	管辖+	1	1
train-s204	始建+富恩特德奥罗+于+年+1941+	3	5
train-s204	平方公里+面积+576+	2	3
train-s204	米+高度+海拔+293+	2	4
train-s204	11,162+人口+年+2005+	1	4
train-s204	人+密度+人口+平方公里+每+19.38+	3	6
train-s205	疯狂+富江+为+的+	1	4
train-s205	伤害+男性+会+人+其他+	3	5
train-s205	侵蚀+也+会+女性+其他+	3	5
train-s205	使+甚至+细胞+本身+富江+的+	4	6
train-s205	变成+其+富江+	1	3
train-s206	征兆+寡尿+通常+是+功能+异常+肾+的+最早+	6	9
train-s207	中+	1	1
train-s207	分成+主要+打击+跑垒+守备+投球+部份+四+大+	5	9
train-s207	给予+游戏+在+实况+野球+分别+能力+不等+的+	6	9
train-s207	是+能力+主要+的+	3	4
train-s207	进行+数据+以+年度+来+换算+合理+的+	5	8
train-s207	给予+而+	1	2
train-s208	时+	1	1
train-s208	变差+坏球+当+三+能力+投手+控球+会+	5	8
train-s209	选择+在+德瑞克+后+	3	4
train-s209	重回+身边+妻子+	2	3
train-s209	画下+关系+他们+的+句点+	3	5
train-s210	失去+不但+岁+从+五+就+父亲+	4	7
train-s210	得+梅莉迪丝+同时+也+到+不+注意+母亲+的+喜爱+与+	7	11
train-s210	自称+她+	1	2
train-s210	造就+童年+她+的+悲惨+了+性格+现在+她+的+阴暗+扭曲+且+的+	7	14
train-s210	Dark+and+Twisty+	2	3
train-s211	开始+季+第七+梅莉迪丝+	2	4
train-s211	进行+德瑞克+与+实验+对+症+阿兹海默+的+医学+	5	9
train-s211	介入+因+梅莉迪丝+过程+实验+	3	5
train-s211	告终+但+最后+而+	3	4
train-s211	影响+而+这+也+曾+了+感情+人+两+的+	7	10
train-s211	间+	1	1
train-s212	认为+学者+部份+大+都+	2	5
train-s212	基底+是+目+所有+现今+啮齿+的+	5	7
train-s212	祖先+它们+且是+祖先+目+啮齿+最后+共同+的+	6	9
train-s213	方式+宽频+是+种+一+相对+的+描述+	5	8
train-s213	愈大+范围+频率+的+	2	4
train-s213	就是+也+	1	2
train-s213	愈高+频宽+时+	1	3
train-s213	传送+能够+的+	1	3
train-s213	增加+资料+也+相对+	3	4
train-s214	实现+为+愿望+这+	2	4
train-s214	等+	1	1
train-s214	用+了+方法+许多+	2	4
train-s214	加+露比+人+	3	3
train-s214	寻找+以+	1	2
train-s215	式微+由于+业+香港+的+制造+	3	6
train-s215	转差+生意+宝光+	1	3
train-s215	得到+球队+不+再+赞助+	3	5
train-s215	加上+后来+	2	2
train-s215	不满+黄+创保+行政+总会+足球+香港+的+	4	8
train-s215	宣布+年+于+1984+	2	4
train-s215	退出+联赛+	1	2
train-s215	解散+并且+球队+	1	3
train-s216	有+味+恶臭+的+	3	4
train-s216	试剂+为+白色+固体+	3	4
train-s216	应用+物+该+化合+并+广泛+的+于+合成+有机+	6	10
train-s217	开始+游戏+时+	1	3
train-s217	开始+从+帝王+	2	3
train-s217	顺+时针+	1	2
train-s217	行动+玩家+将+依次+	4	4
train-s218	选+被+为+成员+堂+棒球+名人+的+	4	8
train-s218	入选+年+2007+率+以+98.53%+高+得票+	5	8
train-s219	造出+的+	1	2
train-s219	记录+另外+年+在+1982+年+至+1998+出赛+场+2,632+连续+是+目前+联盟+大+的+	11	17
train-s219	称+因而+被+为+铁人+Iron+Man+	3	7
train-s220	分布+本岛+于+台湾+	3	4
train-s220	生长+地区+于+米+海拔+2,700+米+至+3,300+的+	8	10
train-s220	生+多+于+山地+	2	4
train-s220	由+目前+未+尚+	2	4
train-s220	引种+	1	1
train-s220	栽培+人工+	2	2
train-s221	注意+应当+的+	1	3
train-s221	是+	1	1
train-s221	中+	1	1
train-s221	是+区分+种+这+语言+在+西方+的+	5	8
train-s221	存在+不+	1	2
train-s222	由+已经+	1	2
train-s222	在+台湾+	1	2
train-s222	发行+滚石+	2	2
train-s222	在+大陆+中国+	2	3
train-s222	没有+带+本片+电影+原声+目前+	5	6
train-s222	发行+产品+任何+影音+	2	4
train-s223	成功+首演+曲+协奏+不+	2	5
train-s223	演奏+年+接+下来+数十+人+很少+	3	7
train-s224	长+分钟+廿五+	2	3
train-s224	一+乐章+为+乐章+贝多芬+最长+之+	5	7
train-s225	里+	1	1
train-s225	点+点+小数+数学+在+是+种+一+基数+	5	9
train-s226	捐赠+被+	1	2
train-s226	作+遗体+他+的+为+研究+医学+	4	7
train-s227	称+子+老舍+之+舒+乙+	3	6
train-s227	成+了+作家+以后+	3	4
train-s227	诞生+了+他+的+	3	4
train-s227	写进+老舍+曾+次+三+规模+大+地+羊圈+把+小+院子+和+小+小说+自己+的+	12	17
train-s228	复杂+地形+小梅+樟湖+一带+山区+	3	6
train-s228	险要+地势+	1	2
train-s228	易守+	1	1
train-s228	难攻+但是+	2	2
train-s228	结束+日+直至+月+5+16+军+党+国民+清乡+	4	10
train-s228	在+小梅+樟湖+地+	2	4
train-s228	等+	1	1
train-s228	进行+残部+陈+篡地+仍+战+游击+	5	7
train-s229	以+	1	1
train-s229	主+养菊+业+和+园艺+为+	4	6
train-s229	打造+农业+镇+小榄+的+成功+城镇+菊花+	4	8
train-s230	走漏+后来+消息+	2	3
train-s230	追究+为+此案+	1	3
train-s230	扬言+年+咸淳+九+年+西元+1273+皇帝+当时+的+度宗+	7	11
train-s230	屠村+	1	1
train-s230	灭口+要+	2	2
train-s230	发生+于是+役+	2	3
train-s230	避祸+	1	1
train-s230	南迁+居民+南雄+巷+珠玑+之+	3	6
train-s231	位+于+村+中国+省+青海+县+互助+乡+五峰+下+马圈+	7	12
train-s231	单位+遗址+小河儿+为+省+青海+级+市县+文物+保护+	6	10
train-s231	日+日期+公布+为+年+1983+月+10+12+	5	9
train-s231	遗址+类型+为+古+	3	4
train-s232	除+了+之外+	2	3
train-s232	有+才能+几+项+	3	4
train-s232	在+山村+个+一+小+	3	5
train-s232	有些+名古屋+离+距离+的+	2	5
train-s232	中+	1	1
train-s232	取得+小津+安二郎+工作+个+一+助理+老师+的+	5	9
train-s233	进行+年+自+2002+目前+到+水库+小浪底+已经+了+调沙+次+10+调水+	7	14
train-s234	改编+舰队+南遣+为+舰队+第一+南遣+	3	7
train-s234	由+月+年+1942+1+仍+	3	6
train-s234	任+小泽+司令+	1	3
train-s235	登基+后+	1	2
train-s235	给+城堡+将+该+花园+及+其+周围+了+王后+他+岁+19+的+玛丽+安托瓦内特+	9	16
train-s235	供+年+在+1774+路易+岁+20+的+十六+	5	9
train-s235	使用+其+独家+	2	3
train-s235	享受+和+	1	2
train-s236	是+原来+威廉+当初+	3	4
train-s236	摆脱+为了+束缚+家族+的+	3	5
train-s236	隐姓埋名+	1	1
train-s236	流浪+而+处+四+	2	4
train-s236	王子+而+他+也是+见+甜甜+童年+所+真正+的+山丘+	8	11
train-s236	酷似+安东尼+他+与+长相+	3	5
train-s236	误认+却+因为+而+一直+被+甜甜+所+	6	8
train-s237	改名+日+在+年+1977+月+4+1+为+会社+全国+朝日+放送+株式+	8	14
train-s237	台+在+台+NET+电视+即+今+朝日+电视+	7	9
train-s237	播映+	1	1
train-s237	由+版+电视+动画+期间+于+日+年+1976+月+10+1+日+至+年+1978+月+2+2+	12	19
